SUBJECT,TRIAL,TIMEBIN,PICTURE,PUPIL_SIZE_MEAN
8,53,3000,c,1453.56
8,53,3200,c,1472.91
8,53,3400,c,1495.75
8,53,3600,c,1487.82
8,53,3800,c,1478.38
9,53,-500,a,556.7
9,53,0,a,1209.36
9,53,200,a,1219.04
9,53,400,a,1286.03
9,53,600,a,1312.39
9,53,800,a,1263.9
9,53,1000,a,1286.04
9,53,1200,a,1280.29
9,53,1400,a,1220.51
9,53,1600,a,1197.17
9,53,1800,a,1229.42
9,53,2000,a,1259.61
9,53,2200,a,1249.64
9,53,2400,a,1262.57
9,53,2600,a,1256.47
9,53,2800,a,1249.62
9,53,3000,a,1213.53
9,53,3200,a,1145.97
9,53,3400,a,1134.35
9,53,3600,a,1104.26
9,53,3800,a,1070.77
10,53,-500,c,1173.97
10,53,0,c,1265.22
10,53,200,c,1193.16
10,53,400,c,1207.58
10,53,600,c,1295.52
10,53,800,c,1325.74
10,53,1000,c,1304.11
10,53,1200,c,1269.17
10,53,1400,c,1279.77
10,53,1600,c,1262.44
10,53,1800,c,1245.6
10,53,2000,c,1257.4
10,53,2200,c,1258.56
10,53,2400,c,1269.68
10,53,2600,c,1263.96
10,53,2800,c,1249.94
10,53,3000,c,1246.57
10,53,3200,c,1263.93
10,53,3400,c,1298.22
10,53,3600,c,1319.99
10,53,3800,c,1338.41
11,53,-500,g,1235.83
11,53,0,g,1294.57
11,53,200,g,1269.7
11,53,400,g,1268.69
11,53,600,g,1275.61
11,53,800,g,1296.84
11,53,1000,g,1334.67
11,53,1200,g,1367.41
11,53,1400,g,1371.45
11,53,1600,g,1374.77
11,53,1800,g,1384.69
11,53,2000,g,1391.34
11,53,2200,g,1399.36
11,53,2400,g,1392.53
11,53,2600,g,1386.1
11,53,2800,g,558.27
11,53,3000,g,969.64
11,53,3200,g,1430.44
11,53,3400,g,1450.85
11,53,3600,g,1405.17
11,53,3800,g,1375.94
12,53,-500,c,1328.3
12,53,0,c,1008.98
12,53,200,c,1034.48
12,53,400,c,967.72
12,53,600,c,943.14
12,53,800,c,923.12
12,53,1000,c,933.09
12,53,1200,c,959.79
12,53,1400,c,942.82
12,53,1600,c,896.8
12,53,1800,c,857.58
12,53,2000,c,844.8
12,53,2200,c,895.65
12,53,2400,c,1020.83
12,53,2600,c,1064.83
12,53,2800,c,1022.78
12,53,3000,c,1012.05
12,53,3200,c,995.09
12,53,3400,c,1049.67
12,53,3600,c,1159.29
12,53,3800,c,1260.86
13,53,-500,g,2594.77
13,53,0,g,2505.41
13,53,200,g,1970.39
13,53,400,g,2842.95
13,53,600,g,2929.5
13,53,800,g,2694.67
13,53,1000,g,2492.35
13,53,1200,g,2404.67
13,53,1400,g,2396.46
13,53,1600,g,2450.92
13,53,1800,g,2494.04
13,53,2000,g,2491.75
13,53,2200,g,2479.25
13,53,2400,g,2506.25
13,53,2600,g,2584.81
13,53,2800,g,2623.43
13,53,3000,g,2631.98
13,53,3200,g,2712.91
13,53,3400,g,2859.39
13,53,3600,g,2967.01
13,53,3800,g,2958.18
15,53,-500,g,965.06
15,53,0,g,974.48
15,53,200,g,882.75
15,53,400,g,903.08
15,53,600,g,875.58
15,53,800,g,921.65
15,53,1000,g,975.3
15,53,1200,g,989.07
15,53,1400,g,1033.25
15,53,1600,g,1084.21
15,53,1800,g,1102.47
15,53,2000,g,1063.23
15,53,2200,g,1017.82
15,53,2400,g,950.15
15,53,2600,g,892.89
15,53,2800,g,893.1
15,53,3000,g,917.46
15,53,3200,g,923.13
15,53,3400,g,949.88
15,53,3600,g,1042.96
15,53,3800,g,1141.74
1,54,-500,c,578.94
1,54,0,c,1016.11
1,54,200,c,935.6
1,54,400,c,1055.11
1,54,600,c,1067.14
1,54,800,c,986.43
1,54,1000,c,904.35
1,54,1200,c,925.01
1,54,1400,c,952.53
1,54,1600,c,1029.12
1,54,1800,c,1112.58
1,54,2000,c,1151.72
1,54,2200,c,1122.59
1,54,2400,c,1116.94
1,54,2600,c,1131.12
1,54,2800,c,1071.88
1,54,3000,c,1004.8
1,54,3200,c,1034.03
1,54,3400,c,1123.62
1,54,3600,c,1168.91
1,54,3800,c,1148.43
2,54,-500,c,1390.95
2,54,0,c,1592.75
2,54,200,c,1541.58
2,54,400,c,1526.08
2,54,600,c,1561.05
2,54,800,c,1592.32
2,54,1000,c,1617.97
2,54,1200,c,1621.83
2,54,1400,c,1639.88
2,54,1600,c,1668.2
2,54,1800,c,1679.19
2,54,2000,c,1722.18
2,54,2200,c,1774.08
2,54,2400,c,1769.83
2,54,2600,c,1728.39
2,54,2800,c,1677.02
2,54,3000,c,1616.23
2,54,3200,c,1573.92
2,54,3400,c,1525.83
2,54,3600,c,1457.73
2,54,3800,c,1410.56
3,54,-500,c,1122.73
3,54,0,c,1337.93
3,54,200,c,1265.93
3,54,400,c,1264.62
3,54,600,c,1331.54
3,54,800,c,1355.33
3,54,1000,c,1316.81
3,54,1200,c,1302.69
3,54,1400,c,1317.22
3,54,1600,c,1339.69
3,54,1800,c,1341.89
3,54,2000,c,1337.93
3,54,2200,c,1337.09
3,54,2400,c,1355.04
3,54,2600,c,1376.81
3,54,2800,c,1406.21
3,54,3000,c,1404.68
3,54,3200,c,1383.91
3,54,3400,c,1384.97
3,54,3600,c,1394.14
3,54,3800,c,1381.09
4,54,-500,d,685.42
4,54,0,d,1057.46
4,54,200,d,692.6
4,54,400,d,724.98
4,54,600,d,846.11
4,54,800,d,966.41
4,54,1000,d,998.6
4,54,1200,d,992.85
4,54,1400,d,991.39
4,54,1600,d,1011.23
4,54,1800,d,1063.82
4,54,2000,d,1072.15
4,54,2200,d,1105.09
4,54,2400,d,1127.74
4,54,2600,d,1115.26
4,54,2800,d,1160.89
4,54,3000,d,1233.2
4,54,3200,d,1197.63
4,54,3400,d,1186.46
4,54,3600,d,1302.44
4,54,3800,d,1404.56
5,54,-500,a,1704.99
5,54,0,a,1739.16
5,54,200,a,1717.8
5,54,400,a,1641.92
5,54,600,a,1618.74
5,54,800,a,1664.46
5,54,1000,a,1722.06
5,54,1200,a,1781.72
5,54,1400,a,1786.52
5,54,1600,a,1764.31
5,54,1800,a,1792.46
5,54,2000,a,1829.58
5,54,2200,a,1793.52
5,54,2400,a,1827.55
5,54,2600,a,1881.51
5,54,2800,a,1882.99
5,54,3000,a,1836.55
5,54,3200,a,1764.59
5,54,3400,a,1697.05
5,54,3600,a,1682.64
5,54,3800,a,1635.81
6,54,-500,a,2278.41
6,54,0,a,2616.33
6,54,200,a,2328.76
6,54,400,a,2344.7
6,54,600,a,2492.83
6,54,800,a,2669.16
6,54,1000,a,2835.9
6,54,1200,a,2945.33
6,54,1400,a,2968.4
6,54,1600,a,3015.96
6,54,1800,a,3062.44
6,54,2000,a,3003.3
6,54,2200,a,2941.36
6,54,2400,a,2970.62
6,54,2600,a,2966.26
6,54,2800,a,2824.45
6,54,3000,a,2022.35
6,54,3200,a,1717.08
6,54,3400,a,2626.45
6,54,3600,a,2449.13
6,54,3800,a,2339.87
8,54,-500,e,1358.14
8,54,0,e,1774.86
8,54,200,e,1549.51
8,54,400,e,1593.96
8,54,600,e,1616.53
8,54,800,e,1634.36
8,54,1000,e,1656.29
8,54,1200,e,1686.3
8,54,1400,e,1825.94
8,54,1600,e,2058.09
8,54,1800,e,570.47
8,54,2000,e,1660.44
8,54,2200,e,2210.6
8,54,2400,e,2009.24
8,54,2600,e,1875.04
8,54,2800,e,1775.37
8,54,3000,e,1783.12
8,54,3200,e,1905.55
8,54,3400,e,2065.9
8,54,3600,e,2165.08
8,54,3800,e,2156.25
9,54,-500,c,941.41
9,54,0,c,1234.21
9,54,200,c,1259.38
9,54,400,c,1335.14
9,54,600,c,1188.73
9,54,800,c,1140.78
9,54,1000,c,1121.57
9,54,1200,c,1138.82
9,54,1400,c,1208.19
9,54,1600,c,1254.02
9,54,1800,c,1300.89
9,54,2000,c,1331.24
9,54,2200,c,1351.31
9,54,2400,c,1390.07
9,54,2600,c,1414.14
9,54,2800,c,1414.04
9,54,3000,c,1375.61
9,54,3200,c,1351.84
9,54,3400,c,1345.25
9,54,3600,c,1299.78
9,54,3800,c,1297.81
10,54,-500,e,1231.78
10,54,0,e,1203.37
10,54,200,e,1179.14
10,54,400,e,1151.08
10,54,600,e,1134.2
10,54,800,e,1104.15
10,54,1000,e,1156.67
10,54,1200,e,1249.31
10,54,1400,e,1303.52
10,54,1600,e,1335.46
10,54,1800,e,1300.48
10,54,2000,e,1242.09
10,54,2200,e,1240.47
10,54,2400,e,1235.58
10,54,2600,e,1232.4
10,54,2800,e,1268.54
10,54,3000,e,1280.23
10,54,3200,e,1260.68
10,54,3400,e,1147.91
10,54,3600,e,1100.88
10,54,3800,e,1109.02
11,54,-500,d,1357.18
11,54,0,d,1373.23
11,54,200,d,1261.91
11,54,400,d,1246.14
11,54,600,d,1230.38
11,54,800,d,1259.3
11,54,1000,d,1317.91
11,54,1200,d,1361.79
11,54,1400,d,1398.86
11,54,1600,d,1430.32
11,54,1800,d,1428.99
11,54,2000,d,1421.56
11,54,2200,d,1423.33
11,54,2400,d,1440.47
11,54,2600,d,1471.12
11,54,2800,d,1487.67
11,54,3000,d,1471.58
11,54,3200,d,1426.71
11,54,3400,d,1404.9
11,54,3600,d,1405.26
11,54,3800,d,1397.9
12,54,-500,e,1119.95
12,54,0,e,1191.01
12,54,200,e,1269.16
12,54,400,e,1197.43
12,54,600,e,1042.61
12,54,800,e,964.74
12,54,1000,e,967.68
12,54,1200,e,1037.78
12,54,1400,e,1109.53
12,54,1600,e,1153.26
12,54,1800,e,1162.93
12,54,2000,e,1137.02
12,54,2200,e,1108.29
12,54,2400,e,1094.07
12,54,2600,e,1121.83
12,54,2800,e,1159.17
12,54,3000,e,1235.71
12,54,3200,e,1345.63
12,54,3400,e,1402.62
12,54,3600,e,1406.33
12,54,3800,e,1449.53
13,54,-500,d,1133.72
13,54,0,d,3030.43
13,54,200,d,3196.23
13,54,400,d,3211.17
13,54,600,d,3185.84
13,54,800,d,3099.14
13,54,1000,d,2980.64
13,54,1200,d,2996.33
13,54,1400,d,3074.78
13,54,1600,d,3148.35
13,54,1800,d,3161.55
13,54,2000,d,3146.05
13,54,2200,d,3141
13,54,2400,d,3061.03
13,54,2600,d,2895.7
13,54,2800,d,2870.46
13,54,3000,d,2987.51
13,54,3200,d,3073.24
13,54,3400,d,2991.53
13,54,3600,d,2828.01
13,54,3800,d,2749.34
15,54,-500,d,1119.67
15,54,0,d,1229.2
15,54,200,d,1266.24
15,54,400,d,1236.58
15,54,600,d,1241.06
15,54,800,d,1327.19
15,54,1000,d,1353.24
15,54,1200,d,1312.97
15,54,1400,d,1344.64
15,54,1600,d,1388.81
15,54,1800,d,1447.76
15,54,2000,d,1379.6
15,54,2200,d,1173.67
15,54,2400,d,1076.2
15,54,2600,d,1044.12
15,54,2800,d,1070.91
15,54,3000,d,1124.36
15,54,3200,d,1171.59
15,54,3400,d,1223.56
15,54,3600,d,1187.14
15,54,3800,d,1174.94
1,55,-500,b,1023.44
1,55,0,b,1107.17
1,55,200,b,948.06
1,55,400,b,975.38
1,55,600,b,1027.48
1,55,800,b,1077.73
1,55,1000,b,1113.57
1,55,1200,b,1169.65
1,55,1400,b,1180.57
1,55,1600,b,1073.99
1,55,1800,b,995.6
1,55,2000,b,1001.35
1,55,2200,b,1079.68
1,55,2400,b,1153.15
1,55,2600,b,1170.09
1,55,2800,b,1092.9
1,55,3000,b,1097.1
1,55,3200,b,1171.15
1,55,3400,b,1249.45
1,55,3600,b,1299.47
1,55,3800,b,1298.44
2,55,-500,b,1517.01
2,55,0,b,1804.74
2,55,200,b,1482.55
2,55,400,b,1430.28
2,55,600,b,1555.19
2,55,800,b,1727.13
2,55,1000,b,1807.65
2,55,1200,b,1800.09
2,55,1400,b,1857.66
2,55,1600,b,1855.84
2,55,1800,b,1813.16
2,55,2000,b,1818.04
2,55,2200,b,1882.29
2,55,2400,b,1951.7
2,55,2600,b,1932.1
2,55,2800,b,1844.1
2,55,3000,b,1855.39
2,55,3200,b,1975.26
2,55,3400,b,2036.48
2,55,3600,b,1998.99
2,55,3800,b,1948.73
3,55,-500,b,1956.73
3,55,0,b,2011.05
3,55,200,b,1754.21
3,55,400,b,1792.02
3,55,600,b,1903
3,55,800,b,2008.08
3,55,1000,b,2072.63
3,55,1200,b,2108.34
3,55,1400,b,2112.25
3,55,1600,b,2098.54
3,55,1800,b,2071.83
3,55,2000,b,2068
3,55,2200,b,2066.98
3,55,2400,b,2061.41
3,55,2600,b,2065.65
3,55,2800,b,2078.72
3,55,3000,b,2064.04
3,55,3200,b,2050.91
3,55,3400,b,2018.03
3,55,3600,b,2023.39
3,55,3800,b,2087.12
4,55,-500,a,1217.86
4,55,0,a,1086.66
4,55,200,a,1073.58
4,55,400,a,963.9
4,55,600,a,978.52
4,55,800,a,1036.5
4,55,1000,a,1059.6
4,55,1200,a,1019.16
4,55,1400,a,968.78
4,55,1600,a,958.78
4,55,1800,a,976.19
4,55,2000,a,989.44
4,55,2200,a,1007.97
4,55,2400,a,1045.19
4,55,2600,a,1075.49
4,55,2800,a,1100.93
4,55,3000,a,1156.66
4,55,3200,a,1191.1
4,55,3400,a,1241.83
4,55,3600,a,1356.72
4,55,3800,a,1338.8
5,55,-500,c,1953
5,55,0,c,1950.9
5,55,200,c,1837.98
5,55,400,c,1829.65
5,55,600,c,1856.66
5,55,800,c,1822
5,55,1000,c,1838.79
5,55,1200,c,1956.56
5,55,1400,c,2063.34
5,55,1600,c,2124.45
5,55,1800,c,2071.97
5,55,2000,c,1973.65
5,55,2200,c,1950.26
5,55,2400,c,1907.76
5,55,2600,c,1946.84
5,55,2800,c,1958.69
5,55,3000,c,1920.62
5,55,3200,c,1965.32
5,55,3400,c,2015.44
5,55,3600,c,2078.62
5,55,3800,c,2097.31
6,55,-500,c,1969.5
6,55,0,c,2247.53
6,55,200,c,2456.5
6,55,400,c,2283
6,55,600,c,2314.56
6,55,800,c,2248.66
6,55,1000,c,2156.93
6,55,1200,c,2168.53
6,55,1400,c,2222.97
6,55,1600,c,2214.24
6,55,1800,c,2131.84
6,55,2000,c,2024.25
6,55,2200,c,2009.71
6,55,2400,c,2001.99
6,55,2600,c,2096.49
6,55,2800,c,2176.86
6,55,3000,c,2230.54
6,55,3200,c,2369.67
6,55,3400,c,2406.28
6,55,3600,c,2424.3
6,55,3800,c,2541.42
8,55,-500,g,0
8,55,0,g,2228.33
8,55,200,g,3382
8,55,400,g,4582.28
8,55,600,g,3056.72
8,55,800,g,2324.92
8,55,1000,g,2015.2
8,55,1200,g,1879.03
8,55,1400,g,1897.1
8,55,1600,g,2105.02
8,55,1800,g,2349.17
8,55,2000,g,2362.07
8,55,2200,g,2233.18
8,55,2400,g,2143.21
8,55,2600,g,2154
8,55,2800,g,2223.74
8,55,3000,g,2263.47
8,55,3200,g,2218.21
8,55,3400,g,1840.94
8,55,3600,g,547.33
8,55,3800,g,2793.4
9,55,-500,b,1427.04
9,55,0,b,1606.23
9,55,200,b,1393.47
9,55,400,b,1370.5
9,55,600,b,1376.04
9,55,800,b,1397.11
9,55,1000,b,1400.79
9,55,1200,b,1441.73
9,55,1400,b,1505.61
9,55,1600,b,1558.16
9,55,1800,b,1602.57
9,55,2000,b,1711.96
9,55,2200,b,1752.54
9,55,2400,b,1683.1
9,55,2600,b,1696.28
9,55,2800,b,1767.56
9,55,3000,b,1780.71
9,55,3200,b,1747.2
9,55,3400,b,1789.35
9,55,3600,b,1836.23
9,55,3800,b,1879.62
10,55,-500,g,1108.73
10,55,0,g,1214.82
10,55,200,g,1206.19
10,55,400,g,1238.84
10,55,600,g,1240.92
10,55,800,g,1207.58
10,55,1000,g,1193.1
10,55,1200,g,1200.12
10,55,1400,g,1209.41
10,55,1600,g,1245.56
10,55,1800,g,1229.36
10,55,2000,g,1157.98
10,55,2200,g,1175.84
10,55,2400,g,1248.56
10,55,2600,g,1217.81
10,55,2800,g,1192.21
10,55,3000,g,1202.64
10,55,3200,g,1215.22
10,55,3400,g,1246.71
10,55,3600,g,1298.38
10,55,3800,g,1297.05
11,55,-500,a,748.59
11,55,0,a,1265.64
11,55,200,a,1240.7
11,55,400,a,1226.39
11,55,600,a,1209.2
11,55,800,a,1218.04
11,55,1000,a,1225.73
11,55,1200,a,1247.86
11,55,1400,a,1260.18
11,55,1600,a,1276.15
11,55,1800,a,1293.55
11,55,2000,a,1297.81
11,55,2200,a,1300.15
11,55,2400,a,1293.7
11,55,2600,a,1291.76
11,55,2800,a,1292.81
11,55,3000,a,1301.77
11,55,3200,a,1302.32
11,55,3400,a,1301.45
11,55,3600,a,1309.71
11,55,3800,a,1311.82
12,55,-500,g,950.49
12,55,0,g,1602.03
12,55,200,g,814.67
12,55,400,g,633.3
12,55,600,g,1128.61
12,55,800,g,1179.94
12,55,1000,g,1234.56
12,55,1200,g,1318.31
12,55,1400,g,1457.43
12,55,1600,g,1654.42
12,55,1800,g,1846.44
12,55,2000,g,1857
12,55,2200,g,1840.06
12,55,2400,g,1928.11
12,55,2600,g,1964.12
12,55,2800,g,1955.53
12,55,3000,g,1954.3
12,55,3200,g,1979.63
12,55,3400,g,2007.06
12,55,3600,g,2021.11
12,55,3800,g,2043.66
13,55,-500,a,1265.32
13,55,0,a,2517.14
13,55,200,a,2397.72
13,55,400,a,2205.73
13,55,600,a,2099.1
13,55,800,a,2092.32
13,55,1000,a,2203.21
13,55,1200,a,2355.27
13,55,1400,a,2514.99
13,55,1600,a,2620.51
13,55,1800,a,2683.74
13,55,2000,a,2737.26
13,55,2200,a,2857.74
13,55,2400,a,2960.09
13,55,2600,a,2787.69
13,55,2800,a,2664.54
13,55,3000,a,2782.5
13,55,3200,a,2914.56
13,55,3400,a,2908.12
13,55,3600,a,2794.34
13,55,3800,a,2076.11
15,55,-500,a,793.16
15,55,0,a,886.87
15,55,200,a,800.91
15,55,400,a,854.86
15,55,600,a,933.84
15,55,800,a,970.6
15,55,1000,a,994.84
15,55,1200,a,1065.66
15,55,1400,a,1076.62
15,55,1600,a,1071.22
15,55,1800,a,1046.78
15,55,2000,a,976.92
15,55,2200,a,909.26
15,55,2400,a,859.57
15,55,2600,a,852.54
15,55,2800,a,838.91
15,55,3000,a,803.93
15,55,3200,a,780.65
15,55,3400,a,766.75
15,55,3600,a,758.38
15,55,3800,a,785.15
1,56,-500,h,1102.33
1,56,0,h,1101.89
1,56,200,h,1044.23
1,56,400,h,1018.28
1,56,600,h,1077.79
1,56,800,h,1091.21
1,56,1000,h,1097.26
1,56,1200,h,1163.84
1,56,1400,h,1165.48
1,56,1600,h,1107.81
1,56,1800,h,1108.12
1,56,2000,h,1097.68
1,56,2200,h,1052.31
1,56,2400,h,1084.17
1,56,2600,h,1125.18
1,56,2800,h,1111.83
1,56,3000,h,1098.31
1,56,3200,h,1124.28
1,56,3400,h,1122.88
1,56,3600,h,1126.72
1,56,3800,h,1145.87
2,56,-500,h,1427.79
2,56,0,h,1781.28
2,56,200,h,1574.45
2,56,400,h,1589.28
2,56,600,h,1668.49
2,56,800,h,1766.69
2,56,1000,h,1822.08
2,56,1200,h,1798.83
2,56,1400,h,1795.62
2,56,1600,h,1814.43
2,56,1800,h,1726.52
2,56,2000,h,1637.46
2,56,2200,h,1642.95
2,56,2400,h,1703.77
2,56,2600,h,1754.28
2,56,2800,h,1821.7
2,56,3000,h,1871.28
2,56,3200,h,1905.88
2,56,3400,h,1940.29
2,56,3600,h,2027.15
2,56,3800,h,2110.12
3,56,-500,h,1618.77
3,56,0,h,1385.95
3,56,200,h,850.79
3,56,400,h,906.18
3,56,600,h,1394.76
3,56,800,h,1452.36
3,56,1000,h,1544.01
3,56,1200,h,1667.47
3,56,1400,h,1761.44
3,56,1600,h,1787.22
3,56,1800,h,1688.94
3,56,2000,h,1642.99
3,56,2200,h,1639
3,56,2400,h,1603.43
3,56,2600,h,1562.07
3,56,2800,h,766.96
3,56,3000,h,1222.95
3,56,3200,h,1142.09
3,56,3400,h,688.57
3,56,3600,h,1583.45
3,56,3800,h,1526.27
4,56,-500,h,907.74
4,56,0,h,1356.35
4,56,200,h,1123.3
4,56,400,h,1121.72
4,56,600,h,1173.05
4,56,800,h,1193.41
4,56,1000,h,1280.6
4,56,1200,h,1421.54
4,56,1400,h,1479.99
4,56,1600,h,1481.33
4,56,1800,h,1484.33
4,56,2000,h,1454.07
4,56,2200,h,1449.97
4,56,2400,h,1485.32
4,56,2600,h,1482.44
4,56,2800,h,1447.34
4,56,3000,h,1451.92
4,56,3200,h,1469.67
4,56,3400,h,1389.68
4,56,3600,h,1395.95
4,56,3800,h,1359.35
5,56,-500,b,1485.08
5,56,0,b,1536.65
5,56,200,b,1487.12
5,56,400,b,1451.34
5,56,600,b,1491.81
5,56,800,b,1558.78
5,56,1000,b,1561.53
5,56,1200,b,1504.06
5,56,1400,b,1145.96
5,56,1600,b,1450.61
5,56,1800,b,1466.25
5,56,2000,b,1525.34
5,56,2200,b,1501.51
5,56,2400,b,1523.46
5,56,2600,b,1592.84
5,56,2800,b,1644.31
5,56,3000,b,1674.2
5,56,3200,b,1695.84
5,56,3400,b,1706.58
5,56,3600,b,1708.94
5,56,3800,b,1625.73
6,56,-500,b,2652.2
6,56,0,b,2888.28
6,56,200,b,2381.64
6,56,400,b,2781.92
6,56,600,b,2687.08
6,56,800,b,2768.83
6,56,1000,b,2771.24
6,56,1200,b,2946.83
6,56,1400,b,3088.24
6,56,1600,b,3128.06
6,56,1800,b,2983.75
6,56,2000,b,2806.44
6,56,2200,b,2935.57
6,56,2400,b,3030.19
6,56,2600,b,3007.28
6,56,2800,b,3029.76
6,56,3000,b,3242.75
6,56,3200,b,3427.79
6,56,3400,b,3489.22
6,56,3600,b,3220.45
6,56,3800,b,3181.77
8,56,-500,a,1408.63
8,56,0,a,1992.77
8,56,200,a,1802.96
8,56,400,a,1780.15
8,56,600,a,1825.72
8,56,800,a,1882.92
8,56,1000,a,1945.65
8,56,1200,a,2027.3
8,56,1400,a,2064.14
8,56,1600,a,2073.84
8,56,1800,a,2102.25
8,56,2000,a,2146.26
8,56,2200,a,2156.11
8,56,2400,a,2137.8
8,56,2600,a,2140.62
8,56,2800,a,2136.94
8,56,3000,a,2047.73
8,56,3200,a,1942.4
8,56,3400,a,1952.71
8,56,3600,a,2018.99
8,56,3800,a,2032.32
9,56,-500,h,1515.65
9,56,0,h,1515.29
9,56,200,h,1475.82
9,56,400,h,1522.65
9,56,600,h,1540.77
9,56,800,h,1599.2
9,56,1000,h,1667.83
9,56,1200,h,1738.68
9,56,1400,h,1809.11
9,56,1600,h,1846.47
9,56,1800,h,1782.23
9,56,2000,h,1705.96
9,56,2200,h,1670.29
9,56,2400,h,1618.05
9,56,2600,h,1583.83
9,56,2800,h,1485.18
9,56,3000,h,1423.6
9,56,3200,h,1351.46
9,56,3400,h,1288.17
9,56,3600,h,1207.68
9,56,3800,h,1117.05
10,56,-500,a,1327.75
10,56,0,a,1413.87
10,56,200,a,1268.53
10,56,400,a,1306.09
10,56,600,a,1316.61
10,56,800,a,188.32
10,56,1000,a,736.17
10,56,1200,a,1480.62
10,56,1400,a,1544.6
10,56,1600,a,1508.81
10,56,1800,a,1498.6
10,56,2000,a,1518.82
10,56,2200,a,1565.54
10,56,2400,a,1586.17
10,56,2600,a,1587.16
10,56,2800,a,1565.86
10,56,3000,a,1621.81
10,56,3200,a,1653.88
10,56,3400,a,1687.72
10,56,3600,a,1692.59
10,56,3800,a,1629.76
11,56,-500,h,1201.41
11,56,0,h,1223.4
11,56,200,h,1154.52
11,56,400,h,1170.72
11,56,600,h,1178.44
11,56,800,h,1202.04
11,56,1000,h,1230.66
11,56,1200,h,1233.53
11,56,1400,h,1230.56
11,56,1600,h,1217.63
11,56,1800,h,1201.62
11,56,2000,h,1215.96
11,56,2200,h,1229.84
11,56,2400,h,1232.92
11,56,2600,h,1231.64
11,56,2800,h,1237.01
11,56,3000,h,1246.28
11,56,3200,h,1251.41
11,56,3400,h,1268.49
11,56,3600,h,1287.16
11,56,3800,h,1310.39
12,56,-500,a,842.56
12,56,0,a,1121.78
12,56,200,a,931.66
12,56,400,a,918.31
12,56,600,a,789.2
12,56,800,a,751.91
12,56,1000,a,814.08
12,56,1200,a,950.65
12,56,1400,a,1050.94
12,56,1600,a,1082.15
12,56,1800,a,1054.2
12,56,2000,a,1183.97
12,56,2200,a,1320.14
12,56,2400,a,1424.58
12,56,2600,a,1541.85
12,56,2800,a,1566.35
12,56,3000,a,1376.69
12,56,3200,a,1162.14
12,56,3400,a,1091.26
12,56,3600,a,1169.69
12,56,3800,a,1297.6
13,56,-500,h,2356.97
13,56,0,h,2282.6
13,56,200,h,2310.97
13,56,400,h,2384.78
13,56,600,h,2344.8
13,56,800,h,2363.83
13,56,1000,h,2427.15
13,56,1200,h,2453.25
13,56,1400,h,2394.16
13,56,1600,h,2314.5
13,56,1800,h,2262.26
13,56,2000,h,2219.14
13,56,2200,h,2170.25
13,56,2400,h,2128.93
13,56,2600,h,2150.08
13,56,2800,h,2220.37
13,56,3000,h,2279.5
13,56,3200,h,2289.46
13,56,3400,h,2269.91
13,56,3600,h,2229.1
13,56,3800,h,2210.72
15,56,-500,h,692.96
15,56,0,h,1219.49
15,56,200,h,939.25
15,56,400,h,952.65
15,56,600,h,1084.1
15,56,800,h,1221.17
15,56,1000,h,1336.81
15,56,1200,h,1446.51
15,56,1400,h,1485.55
15,56,1600,h,1487
15,56,1800,h,1544.61
15,56,2000,h,1554.62
15,56,2200,h,1443.03
15,56,2400,h,1340.42
15,56,2600,h,1316.8
15,56,2800,h,1278.36
15,56,3000,h,1208.17
15,56,3200,h,1140.39
15,56,3400,h,1116.11
15,56,3600,h,1057.3
15,56,3800,h,947.65
1,57,-500,a,840.89
1,57,0,a,1018.29
1,57,200,a,922.76
1,57,400,a,1000.65
1,57,600,a,1011.24
1,57,800,a,998.04
1,57,1000,a,1009.16
1,57,1200,a,1043.34
1,57,1400,a,1085.3
1,57,1600,a,1107.78
1,57,1800,a,1106.33
1,57,2000,a,1045.74
1,57,2200,a,1027.07
1,57,2400,a,1034.55
1,57,2600,a,1062.91
1,57,2800,a,1064.1
1,57,3000,a,1038.75
1,57,3200,a,1052.51
1,57,3400,a,1074.91
1,57,3600,a,1014.84
1,57,3800,a,1037.36
2,57,-500,a,1612.15
2,57,0,a,1824.04
2,57,200,a,1713.42
2,57,400,a,1713
2,57,600,a,1710.58
2,57,800,a,1766.82
2,57,1000,a,1836.58
2,57,1200,a,1883.16
2,57,1400,a,1877.45
2,57,1600,a,1866.82
2,57,1800,a,1860.1
2,57,2000,a,1881.79
2,57,2200,a,1932.43
2,57,2400,a,1937.34
2,57,2600,a,1914.19
2,57,2800,a,1911.41
2,57,3000,a,1924.79
2,57,3200,a,1913.7
2,57,3400,a,1836.83
2,57,3600,a,1785.52
2,57,3800,a,1764.09
3,57,-500,a,1861.84
3,57,0,a,1483.51
3,57,200,a,1680.74
3,57,400,a,1586.32
3,57,600,a,1573.81
3,57,800,a,1650.53
3,57,1000,a,1644.46
3,57,1200,a,1727.56
3,57,1400,a,1657.21
3,57,1600,a,1569.42
3,57,1800,a,1513.85
3,57,2000,a,1443.7
3,57,2200,a,1443.69
3,57,2400,a,1462.09
3,57,2600,a,1451.13
3,57,2800,a,1520.77
3,57,3000,a,1190.89
3,57,3200,a,776.66
3,57,3400,a,1534.19
3,57,3600,a,1479.16
3,57,3800,a,1396.97
4,57,-500,f,1277.07
4,57,0,f,1204.42
4,57,200,f,1282.83
4,57,400,f,1238.3
4,57,600,f,1136.53
4,57,800,f,1144.81
4,57,1000,f,1204.02
4,57,1200,f,1216.19
4,57,1400,f,1263.51
4,57,1600,f,1291.33
